Timestamp,Status,Upstream,Downstream,Difference
2026-03-13 08:54:00,🚨 FULL BLOCKAGE,26.3081,20.1341,6.1739999999999995
2026-03-13 08:54:01,🚨 FULL BLOCKAGE,26.3081,20.1341,6.1739999999999995
2026-03-13 08:54:02,🚨 FULL BLOCKAGE,28.7091,20.1341,8.575
2026-03-13 08:54:02,🚨 FULL BLOCKAGE,28.7091,20.1341,8.575
2026-03-13 08:54:04,🚨 FULL BLOCKAGE,26.068,20.1341,5.933900000000001
2026-03-13 08:54:04,🚨 FULL BLOCKAGE,26.068,20.1341,5.933900000000001
2026-03-13 08:54:06,🚨 FULL BLOCKAGE,26.068,20.1341,5.933900000000001
2026-03-13 09:01:33,🚨 FULL BLOCKAGE,610.74579,27.25993,583.48586
2026-03-13 09:01:45,🚨 FULL BLOCKAGE,610.60858,27.25993,583.3486499999999
2026-03-13 09:02:00,🚨 FULL BLOCKAGE,67.48525,27.25993,40.225319999999996
2026-03-13 09:04:34,🚨 FULL BLOCKAGE,37.9015,27.25993,10.641569999999998
2026-03-13 09:04:40,🚨 FULL BLOCKAGE,37.9015,27.25993,10.641569999999998
2026-03-13 09:09:11,🚨 FULL BLOCKAGE,610.76294,20.3056,590.4573399999999
2026-03-13 09:09:18,🚨 FULL BLOCKAGE,610.76294,20.71148,590.0514599999999
2026-03-13 09:09:21,🚨 FULL BLOCKAGE,610.76294,21.37748,589.38546
2026-03-13 09:09:24,🚨 FULL BLOCKAGE,610.69434,22.10635,588.58799
2026-03-13 09:09:39,🚨 FULL BLOCKAGE,25.94795,20.25415,5.6937999999999995
2026-03-13 09:09:45,🚨 FULL BLOCKAGE,25.94795,20.45995,5.4879999999999995
2026-03-13 09:09:47,🚨 FULL BLOCKAGE,25.94795,21.12022,4.827729999999999
2026-03-13 09:09:49,🚨 FULL BLOCKAGE,25.94795,20.5457,5.402249999999999
2026-03-13 09:11:02,🚨 FULL BLOCKAGE,25.94795,6.84285,19.1051
2026-03-13 09:11:49,🚨 FULL BLOCKAGE,25.94795,6.8257,19.122249999999998
2026-03-13 09:13:15,🚨 FULL BLOCKAGE,25.94795,6.8257,19.122249999999998
2026-03-13 09:13:15,🚨 FULL BLOCKAGE,25.94795,6.8257,19.122249999999998
2026-03-13 09:13:21,🚨 FULL BLOCKAGE,25.94795,20.25415,5.6937999999999995
2026-03-13 09:13:22,🚨 FULL BLOCKAGE,25.94795,20.30989,5.638059999999999
2026-03-13 09:13:25,🚨 FULL BLOCKAGE,25.94795,20.30989,5.638059999999999
2026-03-13 09:13:26,🚨 FULL BLOCKAGE,25.94795,20.37992,5.56803
2026-03-13 09:13:28,🚨 FULL BLOCKAGE,25.94795,20.80724,5.140709999999999
2026-03-13 09:13:29,🚨 FULL BLOCKAGE,25.94795,20.80724,5.140709999999999
2026-03-13 09:14:24,🚨 FULL BLOCKAGE,30.527,23.6327,6.894300000000001
2026-03-13 09:14:37,🚨 FULL BLOCKAGE,610.74579,30.15828,580.5875100000001
2026-03-13 09:16:14,🚨 FULL BLOCKAGE,610.74579,30.15828,580.5875100000001
2026-03-13 09:16:14,🚨 FULL BLOCKAGE,610.74579,30.15828,580.5875100000001
2026-03-13 09:21:57,🚨 FULL BLOCKAGE,610.84869,24.70629,586.1424000000001
2026-03-13 09:24:33,🚨 FULL BLOCKAGE,610.83154,20.25415,590.57739
2026-03-13 09:24:51,🚨 FULL BLOCKAGE,610.83154,22.12007,588.71147
2026-03-13 09:24:55,🚨 FULL BLOCKAGE,610.83154,21.94342,588.8881200000001
2026-03-13 09:25:03,🚨 FULL BLOCKAGE,610.83154,21.96486,588.86668
2026-03-13 09:25:16,🚨 FULL BLOCKAGE,25.8279,22.34216,3.48574
2026-03-13 09:25:22,🚨 FULL BLOCKAGE,54.55415,27.35997,27.19418
2026-03-13 09:25:30,🚨 FULL BLOCKAGE,60.8482,23.3583,37.4899
2026-03-13 09:25:36,🚨 FULL BLOCKAGE,87.3964,22.89096,64.50544
2026-03-13 09:25:47,🚨 FULL BLOCKAGE,86.5046,20.76007,65.74453
2026-03-13 09:25:56,🚨 FULL BLOCKAGE,610.86584,20.50711,590.35873
2026-03-13 09:26:02,🚨 FULL BLOCKAGE,610.81439,20.20699,590.6074
2026-03-13 09:26:08,🚨 FULL BLOCKAGE,610.67719,20.20699,590.4702
2026-03-13 09:26:14,🚨 FULL BLOCKAGE,610.74579,20.20699,590.5388
2026-03-13 09:26:20,🚨 FULL BLOCKAGE,610.72864,20.20699,590.52165
2026-03-13 09:26:27,🚨 FULL BLOCKAGE,610.66003,20.20699,590.45304
2026-03-13 09:26:33,🚨 FULL BLOCKAGE,610.78009,20.20699,590.5731
2026-03-13 09:26:39,🚨 FULL BLOCKAGE,610.74579,20.20699,590.5388
2026-03-13 09:32:50,🚨 FULL BLOCKAGE,610.83154,20.20699,590.62455
2026-03-13 09:33:17,🚨 FULL BLOCKAGE,29.155,25.77645,3.3785500000000006
2026-03-13 09:36:17,🚨 FULL BLOCKAGE,610.78009,43.50955,567.27054
2026-03-13 09:36:23,🚨 FULL BLOCKAGE,610.86584,43.50955,567.3562900000001
2026-03-13 09:52:11,🚨 FULL BLOCKAGE,610.74579,43.50955,567.2362400000001
2026-03-13 09:58:02,🚨 FULL BLOCKAGE,610.74579,43.50955,567.2362400000001
2026-03-13 09:58:02,🚨 FULL BLOCKAGE,610.74579,43.50955,567.2362400000001
2026-03-13 09:58:23,🚨 FULL BLOCKAGE,21.7805,43.50955,21.729049999999997
2026-03-13 09:58:24,🚨 FULL BLOCKAGE,58.4129,43.50955,14.903350000000003
2026-03-13 09:58:29,🚨 FULL BLOCKAGE,20.5114,25.0733,4.561900000000001
2026-03-13 09:58:43,🚨 FULL BLOCKAGE,31.98475,28.50902,3.4757299999999987
2026-03-13 09:58:54,🚨 FULL BLOCKAGE,610.69434,20.25415,590.44019
2026-03-13 09:59:00,🚨 FULL BLOCKAGE,610.71149,20.25415,590.45734
2026-03-13 09:59:02,🚨 FULL BLOCKAGE,610.74579,20.25415,590.4916400000001
2026-03-13 09:59:04,🚨 FULL BLOCKAGE,610.74579,20.19127,590.55452
2026-03-13 09:59:05,🚨 FULL BLOCKAGE,610.74579,20.19127,590.55452
2026-03-13 09:59:10,🚨 FULL BLOCKAGE,26.97695,20.19127,6.785679999999999
2026-03-13 09:59:15,🚨 FULL BLOCKAGE,610.67719,20.19127,590.48592
2026-03-13 09:59:22,🚨 FULL BLOCKAGE,610.64288,20.19127,590.45161
2026-03-13 09:59:28,🚨 FULL BLOCKAGE,395.49615,20.19127,375.30488
2026-03-13 09:59:35,🚨 FULL BLOCKAGE,610.71149,20.19127,590.52022
2026-03-13 09:59:41,🚨 FULL BLOCKAGE,610.67719,20.19127,590.48592
2026-03-13 09:59:48,🚨 FULL BLOCKAGE,610.81439,20.19127,590.62312
2026-03-13 09:59:57,🚨 FULL BLOCKAGE,341.45651,20.19127,321.26524
2026-03-13 10:00:02,🚨 FULL BLOCKAGE,610.83154,20.19127,590.64027
2026-03-13 10:00:07,🚨 FULL BLOCKAGE,175.3073,20.19127,155.11603
2026-03-13 10:00:12,🚨 FULL BLOCKAGE,610.66003,20.19127,590.46876
2026-03-13 10:00:17,🚨 FULL BLOCKAGE,610.76294,20.19127,590.5716699999999
2026-03-13 10:00:22,🚨 FULL BLOCKAGE,610.74579,20.19127,590.55452
2026-03-13 10:00:27,🚨 FULL BLOCKAGE,610.60858,20.19127,590.4173099999999
2026-03-13 10:00:31,🚨 FULL BLOCKAGE,610.67719,20.19127,590.48592
2026-03-13 10:00:37,🚨 FULL BLOCKAGE,610.74579,20.19127,590.55452
2026-03-13 10:01:01,🚨 FULL BLOCKAGE,610.72864,20.19127,590.53737
2026-03-13 10:02:02,🚨 FULL BLOCKAGE,610.79724,20.19127,590.60597
2026-03-13 10:03:01,🚨 FULL BLOCKAGE,610.78009,20.19127,590.5888199999999
2026-03-13 10:04:01,🚨 FULL BLOCKAGE,610.62573,20.19127,590.43446
2026-03-13 10:05:01,🚨 FULL BLOCKAGE,610.81439,20.19127,590.62312
2026-03-13 10:06:01,🚨 FULL BLOCKAGE,442.60721,20.19127,422.41594000000003
2026-03-13 10:11:02,🚨 FULL BLOCKAGE,26.59965,20.19127,6.408380000000001
2026-03-13 10:12:01,🚨 FULL BLOCKAGE,610.67719,20.19127,590.48592
2026-03-13 10:13:02,🚨 FULL BLOCKAGE,25.2105,20.19127,5.01923
2026-03-13 10:16:01,🚨 FULL BLOCKAGE,57.2124,21.24028,35.972120000000004
