13:50:58,0.0,0.0,0.0,✅ NORMAL FLOW
13:54:56,5.62,6.5,-0.8799999999999999,✅ NORMAL FLOW
13:54:57,5.62,6.5,-0.8799999999999999,✅ NORMAL FLOW
13:54:58,5.62,6.07,-0.4500000000000002,✅ NORMAL FLOW
13:54:59,5.62,6.5,-0.8799999999999999,✅ NORMAL FLOW
13:55:00,5.62,6.5,-0.8799999999999999,✅ NORMAL FLOW
13:55:01,5.62,6.5,-0.8799999999999999,✅ NORMAL FLOW
13:55:02,5.62,0.0,5.62,🚨 FULL BLOCKAGE
13:55:03,0.0,3.9,-3.9,✅ NORMAL FLOW
13:55:05,0.0,6.5,-6.5,✅ NORMAL FLOW
13:55:06,0.0,0.0,0.0,✅ NORMAL FLOW
13:55:07,0.0,0.0,0.0,✅ NORMAL FLOW
13:55:08,0.0,0.0,0.0,✅ NORMAL FLOW
13:55:09,0.0,0.0,0.0,✅ NORMAL FLOW
13:55:10,0.0,0.0,0.0,✅ NORMAL FLOW
13:55:11,11.25,0.0,11.25,🚨 FULL BLOCKAGE
13:55:12,0.0,0.0,0.0,✅ NORMAL FLOW
13:55:13,0.0,0.0,0.0,✅ NORMAL FLOW
13:55:14,33.38,0.0,33.38,🚨 FULL BLOCKAGE
13:55:15,29.62,0.0,29.62,🚨 FULL BLOCKAGE
13:55:16,25.12,0.0,25.12,🚨 FULL BLOCKAGE
13:55:17,21.37,0.0,21.37,🚨 FULL BLOCKAGE
13:55:18,10.13,0.0,10.13,🚨 FULL BLOCKAGE
13:55:19,13.88,0.0,13.88,🚨 FULL BLOCKAGE
13:55:20,15.0,0.0,15.0,🚨 FULL BLOCKAGE
13:55:21,14.63,0.0,14.63,🚨 FULL BLOCKAGE
14:00:19,0.0,0.0,0.0,✅ NORMAL FLOW
14:00:20,0.0,0.0,0.0,✅ NORMAL FLOW
14:00:21,0.0,0.0,0.0,✅ NORMAL FLOW
14:00:22,0.0,0.0,0.0,✅ NORMAL FLOW
14:00:23,0.0,0.0,0.0,✅ NORMAL FLOW
14:00:24,0.0,2.6,-2.6,✅ NORMAL FLOW
14:00:25,2.25,3.47,-1.2200000000000002,✅ NORMAL FLOW
14:00:27,3.37,4.77,-1.3999999999999995,✅ NORMAL FLOW
14:00:28,3.37,2.6,0.77,✅ NORMAL FLOW
14:00:29,5.25,4.77,0.4800000000000004,✅ NORMAL FLOW
14:00:30,5.62,4.77,0.8500000000000005,✅ NORMAL FLOW
14:00:31,4.5,4.33,0.16999999999999993,✅ NORMAL FLOW
14:00:32,4.5,4.77,-0.2699999999999996,✅ NORMAL FLOW
14:00:33,4.5,4.77,-0.2699999999999996,✅ NORMAL FLOW
14:00:34,4.5,4.77,-0.2699999999999996,✅ NORMAL FLOW
