20:37:44,2.0,5.0,-3.0,✅ NORMAL
20:37:52,3.75,6.0,-2.25,✅ NORMAL
20:38:00,2.6,15.8,-13.200000000000001,✅ NORMAL
20:38:08,3.2,23.4,-20.2,✅ NORMAL
20:38:17,3.2,0.0,3.2,✅ NORMAL
20:38:26,16.0,7.0,9.0,🚨 FLOODED
20:38:35,87.0,0.0,87.0,🚨 FLOODED
20:38:44,2.0,0.0,2.0,✅ NORMAL
20:38:52,2.8,2.2,0.5999999999999996,✅ NORMAL
20:39:00,11.4,21.2,-9.799999999999999,🚨 FLOODED
20:39:09,9.0,0.0,9.0,🚨 FLOODED
20:39:19,9.2,0.0,9.2,🚨 FLOODED
20:39:28,9.0,0.0,9.0,🚨 FLOODED
20:39:37,9.0,0.0,9.0,🚨 FLOODED
20:39:46,9.0,0.0,9.0,🚨 FLOODED
20:39:55,9.0,0.0,9.0,🚨 FLOODED
20:40:04,7.0,0.0,7.0,🚨 FLOODED
20:40:13,7.0,0.0,7.0,🚨 FLOODED
20:40:22,17.0,0.0,17.0,🚨 FLOODED
20:40:31,17.0,0.0,17.0,🚨 FLOODED
20:40:39,17.0,16.0,1.0,🚨 FLOODED
20:40:48,12.2,0.0,12.2,🚨 FLOODED
20:40:57,7.2,16.0,-8.8,🚨 FLOODED
20:41:06,9.0,0.0,9.0,🚨 FLOODED
20:41:15,7.8,0.0,7.8,🚨 FLOODED
20:41:24,9.0,0.0,9.0,🚨 FLOODED
20:41:33,9.0,0.0,9.0,🚨 FLOODED
20:41:42,9.0,0.0,9.0,🚨 FLOODED
20:41:51,9.0,0.0,9.0,🚨 FLOODED
20:42:01,9.0,0.0,9.0,🚨 FLOODED
20:42:10,9.0,0.0,9.0,🚨 FLOODED
20:42:19,9.0,0.0,9.0,🚨 FLOODED
20:42:28,9.0,0.0,9.0,🚨 FLOODED
20:42:37,9.0,0.0,9.0,🚨 FLOODED
20:42:46,10.0,0.0,10.0,🚨 FLOODED
20:42:55,9.0,0.0,9.0,🚨 FLOODED
20:43:04,9.0,0.0,9.0,🚨 FLOODED
20:43:13,10.8,0.0,10.8,🚨 FLOODED
20:43:22,11.6,0.0,11.6,🚨 FLOODED
20:43:31,12.0,0.0,12.0,🚨 FLOODED
20:43:41,10.0,0.0,10.0,🚨 FLOODED
20:43:50,10.6,0.0,10.6,🚨 FLOODED
20:43:59,10.6,0.0,10.6,🚨 FLOODED
20:44:08,9.6,0.0,9.6,🚨 FLOODED
20:44:17,9.8,0.0,9.8,🚨 FLOODED
20:44:26,10.4,0.0,10.4,🚨 FLOODED
20:44:35,11.2,0.0,11.2,🚨 FLOODED
20:44:44,9.8,0.0,9.8,🚨 FLOODED
20:44:53,10.6,0.0,10.6,🚨 FLOODED
20:45:03,11.6,0.0,11.6,🚨 FLOODED
20:45:12,10.4,0.0,10.4,🚨 FLOODED
20:45:21,10.4,0.0,10.4,🚨 FLOODED
20:45:30,10.8,0.0,10.8,🚨 FLOODED
20:45:39,11.2,0.0,11.2,🚨 FLOODED
20:45:48,9.2,0.0,9.2,🚨 FLOODED
20:45:56,10.0,58.5,-48.5,🚨 FLOODED
20:46:05,10.0,0.0,10.0,🚨 FLOODED
20:46:15,10.6,0.0,10.6,🚨 FLOODED
20:46:24,10.8,0.0,10.8,🚨 FLOODED
20:46:33,10.0,0.0,10.0,🚨 FLOODED
20:46:42,10.0,0.0,10.0,🚨 FLOODED
20:46:51,11.4,0.0,11.4,🚨 FLOODED
20:47:00,12.6,0.0,12.6,🚨 FLOODED
20:47:10,11.4,0.0,11.4,🚨 FLOODED
20:47:19,12.2,0.0,12.2,🚨 FLOODED
20:47:28,10.0,0.0,10.0,🚨 FLOODED
20:47:37,10.6,0.0,10.6,🚨 FLOODED
20:47:47,12.6,0.0,12.6,🚨 FLOODED
20:47:56,10.6,0.0,10.6,🚨 FLOODED
20:48:05,10.0,0.0,10.0,🚨 FLOODED
20:48:14,10.6,0.0,10.6,🚨 FLOODED
20:48:23,10.6,0.0,10.6,🚨 FLOODED
20:48:32,10.8,0.0,10.8,🚨 FLOODED
20:48:41,12.2,0.0,12.2,🚨 FLOODED
20:48:50,10.0,0.0,10.0,🚨 FLOODED
20:48:59,12.0,0.0,12.0,🚨 FLOODED
20:49:08,12.0,0.0,12.0,🚨 FLOODED
20:49:18,10.4,0.0,10.4,🚨 FLOODED
20:49:27,11.0,0.0,11.0,🚨 FLOODED
20:49:36,10.6,0.0,10.6,🚨 FLOODED
20:49:45,13.0,0.0,13.0,🚨 FLOODED
20:49:54,10.0,0.0,10.0,🚨 FLOODED
20:50:03,11.0,0.0,11.0,🚨 FLOODED
20:50:13,10.6,0.0,10.6,🚨 FLOODED
20:50:22,10.6,0.0,10.6,🚨 FLOODED
20:50:31,11.0,0.0,11.0,🚨 FLOODED
20:50:40,10.0,0.0,10.0,🚨 FLOODED
