2025-10-30 13:52:10.929449,41.33,36.67,4.67,🚨 FULL BLOCKAGE
2025-10-30 13:52:15.377288,32.0,48.0,-16.0,✅ NORMAL FLOW
2025-10-30 13:52:17.566475,21.67,99.67,-78.0,✅ NORMAL FLOW
2025-10-30 13:52:19.681979,29.0,28.33,0.67,✅ NORMAL FLOW
2025-10-30 13:52:21.875979,29.33,29.0,0.33,✅ NORMAL FLOW
2025-10-30 13:52:26.099349,29.33,28.0,1.33,⚠️ PARTIAL BLOCKAGE
2025-10-30 13:52:28.245322,29.0,28.67,0.33,✅ NORMAL FLOW
2025-10-30 13:52:30.359265,29.0,28.0,1.0,⚠️ PARTIAL BLOCKAGE
2025-10-30 13:52:32.503756,29.0,29.0,0.0,✅ NORMAL FLOW
2025-10-30 13:52:36.709474,29.67,29.0,0.67,✅ NORMAL FLOW
2025-10-30 13:52:38.851375,52.33,30.0,22.33,🚨 FULL BLOCKAGE
2025-10-30 13:52:41.010317,25.5,187.0,-161.5,✅ NORMAL FLOW
2025-10-30 13:52:43.183974,20.0,102.67,-82.67,✅ NORMAL FLOW
2025-10-30 13:55:35.314279,68.0,118.0,-50.0,✅ NORMAL FLOW
