2026-02-10 12:26:40.114021,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:26:45.066503,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:26:47.391661,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:26:53.946682,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:26:55.845260,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:26:59.548684,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:01.686927,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:03.538001,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:05.751076,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:07.820666,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:09.887466,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:11.619031,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:13.891723,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:15.507345,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:17.988308,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:21.873351,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:25.548513,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:27.922745,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:30.015503,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:31.753201,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:33.673898,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:35.550239,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:37.625602,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:39.637925,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:41.739984,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:43.724921,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:45.663030,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:47.595468,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:49.719131,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:51.641279,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:53.704819,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:55.472734,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:57.468703,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:27:59.620037,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:01.557262,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:03.751259,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:05.670793,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:07.665391,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:09.469814,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:11.620951,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:13.547019,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:15.748690,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:17.760658,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:19.726178,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:21.582450,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:23.547892,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:25.657425,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:27.719970,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:29.593552,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:31.467371,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:33.657494,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:35.678390,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:37.819825,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:39.816850,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:41.892758,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:43.453687,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:45.856601,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:47.496151,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:49.728830,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:51.829770,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:53.782346,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:55.779804,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:57.626812,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:28:59.705037,70,71,1,⚠️ PARTIAL BLOCKAGE
2026-02-10 12:29:01.692321,70,71,1,⚠️ PARTIAL BLOCKAGE
